DOI,Sample_ID,Subsample_ID,Location,Approximate_Lattitude,Approximate_Longitude,Source,Date,Concentration,Concentration_Units,Color_Transparent,Color_Blue,Color_Red,Color_Brown,Color_Green,Color_Orange,Color_White,Color_Yellow,Color_Pink,Color_Black,Color_Other,Material_PEST,Material_PE,Material_PP,Material_PA,Material_PE_PS,Material_PS,Material_CA,Material_PVC,Material_ER,Material_PAM,Material_PET,Material_PlasticAdditive,Material_PBT,Material_PU,Material_PET_PEST,Material_PAN,Material_Silicone,Material_Acrylic,Material_Vinyl,Material_Vinyon,Material_Other,Material_PA_ER,Material_PTT,Material_PE_PP,Material_PPS,Material_Rayon,Material_PAA,Material_PMPS,Material_PI,Material_Olefin,Material_Styrene_Butadiene,Material_PBA,Material_PMMA,Material_Cellophane,Material_SAN,Material_PC,Material_PDMS,Material_PLA,Material_PTFE,Material_SBR,Material_PET_Olefin,Material_PES,Material_ABS,Material_LDPE,Material_PEVA,Material_AR,Material_PVA,Material_PPE,Morphology_Fragment,Morphology_Fiber,Morphology_Nurdle,Morphology_Film,Morphology_Foam,Morphology_Sphere,Morphology_Line,Morphology_Bead,Morphology_Sheet,Morphology_Film_Fragment,Morphology_Rubbery_Fragment,Size_3000um,Size_2_5mm,Size_1_5mm,Size_1_2mm,Size_0.5_1mm,Size_less_than_0.5mm,Size_500um,Size_300_500um,Size_125_300um,Size_100_500um,Size_greater_than_100um,Size_50_150um,Size_50_100um,Size_50um,Size_45_125um,Size_greater_than_25um,Size_20um_5mm,Size_20_100um,Size_20_50um,Size_10_50um,Size_10_45um,Size_10_20um,Size_greater_than_10um,Size_8_316um,Size_5_100um,Size_5_10um,Size_4_10um,Size_1.5_5um,Size_less_than_1.5um,Size_1_100um,Size_1_50um,Size_1_10um,Size_1_5um,Size_110_124nm,Size_0_20um
10.1016/j.envpol.2020.114227,35|10.1016/j.envpol.2020.114227,,"Mexico City, Mexico; Tourism Zone",35.000074,104.999927,tap water,,10,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.envpol.2020.114227,36|10.1016/j.envpol.2020.114227,,"Mexico City, Mexico",35.000074,104.999927,tap water,,28,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.envpol.2020.114227,37|10.1016/j.envpol.2020.114227,,"Mexico City, Mexico",35.000074,104.999927,tap water,,5,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.envpol.2020.114227,38|10.1016/j.envpol.2020.114227,,"Mexico City, Mexico; Education Zone",35.000074,104.999927,tap water,,8,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.envpol.2020.114227,39|10.1016/j.envpol.2020.114227,,"Mexico City, Mexico; Commercial Zone",35.000074,104.999927,tap water,,10,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.envpol.2020.114227,40|10.1016/j.envpol.2020.114227,,"Mexico City, Mexico; Commercial Zone",35.000074,104.999927,tap water,,7,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.envpol.2020.114227,41|10.1016/j.envpol.2020.114227,,"Mexico City, Mexico; Commercial Zone",35.000074,104.999927,tap water,,7,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.envpol.2020.114227,42|10.1016/j.envpol.2020.114227,,"Mexico City, Mexico",35.000074,104.999927,tap water,,91,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1007/s11356-021-12467-y,1|10.1007/s11356-021-12467-y,,"Baden-Wurttemberg, Germany",35.000074,104.999927,tap water,,66,particles/m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/w12113115,drinking_water|10.3390/w12113115,,"Sinos River Basin, Rio Grande, Brazil",35.000074,104.999927,tap water,,105.8,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.802,0.191,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/environments8120138,gallon_brand1|10.3390/environments8120138,,"Kenjeran, Surabaya, Indonesia",35.000074,104.999927,bottled water,,9.18,ug/g,,,,,,,,,,,,,,,,,,,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/environments8120138,gallon_brand 2|10.3390/environments8120138,,"Kenjeran, Surabaya, Indonesia",35.000074,104.999927,bottled water,,0,ug/g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/environments8120138,gallon_refill1|10.3390/environments8120138,,"Kenjeran, Surabaya, Indonesia",35.000074,104.999927,tap water,,0,ug/g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/environments8120138,gallon_refill2|10.3390/environments8120138,,"Kenjeran, Surabaya, Indonesia",35.000074,104.999927,tap water,,0,ug/g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/environments8120138,gallon_refill3|10.3390/environments8120138,,"Kenjeran, Surabaya, Indonesia",,,tap water,,30.21,ug/g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Ossmann1|10.1016/j.cotox.2021.09.003,,,,,bottled water,,6292,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Ossmann2|10.1016/j.cotox.2021.09.003,,,,,bottled water,,4889,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Ossmann3|10.1016/j.cotox.2021.09.003,,,,,bottled water,,2649,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Winkler|10.1016/j.cotox.2021.09.003,,,,,bottled water,,980,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Mason1|10.1016/j.cotox.2021.09.003,,,,,bottled water,,325,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Weisser|10.1016/j.cotox.2021.09.003,,,,,bottled water,,317,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Giese1|10.1016/j.cotox.2021.09.003,,,,,bottled water,,242,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Kankanige1|10.1016/j.cotox.2021.09.003,,,-3.9828687,-79.2039069,bottled water,,140,particles/L,,,,,,,,,,,,,0.242,0.181,0.072,,,,0.044,,,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Present,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Giese2|10.1016/j.cotox.2021.09.003,,,-3.9828687,-79.2039069,bottled water,,131,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Schymanski1|10.1016/j.cotox.2021.09.003,,,-3.9828687,-79.2039069,bottled water,,118,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Kankanige2|10.1016/j.cotox.2021.09.003,,,-3.9828687,-79.2039069,bottled water,,52,particles/L,,,,,,,,,,,,,0.242,0.181,0.072,,,,0.044,,,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Present,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Schymanski2|10.1016/j.cotox.2021.09.003,,,-3.9828687,-79.2039069,bottled water,,50,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Almaiman1|10.1016/j.cotox.2021.09.003,,,-3.9828687,-79.2039069,bottled water,,26,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Schymanski3|10.1016/j.cotox.2021.09.003,,,-3.9828687,-79.2039069,bottled water,,14,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Schymanski4|10.1016/j.cotox.2021.09.003,,,-3.9828687,-79.2039069,bottled water,,11,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Makhdoumi|10.1016/j.cotox.2021.09.003,,,-3.9828687,-79.2039069,bottled water,,8.5,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Almaiman2|10.1016/j.cotox.2021.09.003,,,-3.9828687,-79.2039069,bottled water,,1.8,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Mason2|10.1016/j.cotox.2021.09.003,,,-3.9828687,-79.2039069,bottled water,,1.41,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Pivokonsky1|10.1016/j.cotox.2021.09.003,,"Uhlava River, Czech Republic",-3.9828687,-79.2039069,tap water,,338,particles/L,,,,,,,,,,,,,Present,Present,,,,Present,Present,,,Present,,,,,,,,,,,,Present,,,,,,,,,Present,,,,,,,,,,,,,,,,,Present,Present,,,,Present,,,,,,,,,,,,,,,,Present,,,,,,,,,,,,,,,,,,,Present,,,,,
10.1016/j.cotox.2021.09.003,Pivokonsky2|10.1016/j.cotox.2021.09.003,,"Reservoir Water, Czech Republic",-24.7761086,134.755,tap water,,151,particles/L,,,,,,,,,,,,,,Present,,,Present,,Present,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Present,Present,,,,Present,,,,,,,,,,,,,,,,Present,,,,,,,,,,,,,,,,,,,Present,,,,,
10.1016/j.cotox.2021.09.003,Kosuth|10.1016/j.cotox.2021.09.003,,,-24.7761086,134.755,tap water,,61,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Kankanige3|10.1016/j.cotox.2021.09.003,Kankanige3.1.10.1016/j.cotox.2021.09.003,,-24.7761086,134.755,tap water,,56,particles/L,,,,,,,,,,,,,0.242,0.181,0.072,,,,0.022,,,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Present,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Kankanige3|10.1016/j.cotox.2021.09.003,Kankanige3.2.10.1016/j.cotox.2021.09.003,,-24.7761086,134.755,tap water,,14,particles/L,,,,,,,,,,,,,0.242,0.181,0.072,,,,0.022,,,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Present,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Kankanige3|10.1016/j.cotox.2021.09.003,Kankanige3.3.10.1016/j.cotox.2021.09.003,,-24.7761086,134.755,tap water,,13,particles/L,,,,,,,,,,,,,0.242,0.181,0.072,,,,0.022,,,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Present,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Kankanige3|10.1016/j.cotox.2021.09.003,Kankanige3.4.10.1016/j.cotox.2021.09.003,,-24.7761086,134.755,tap water,,6,particles/L,,,,,,,,,,,,,0.242,0.181,0.072,,,,0.022,,,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Present,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Pivokonsky3|10.1016/j.cotox.2021.09.003,Pivokonsky3.10.1016/j.cotox.2021.09.003,,-24.7761086,134.755,tap water,,14,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Sarkar|10.1016/j.cotox.2021.09.003,,,61.0666922,-107.991707,tap water,,2.75,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Lam|10.1016/j.cotox.2021.09.003,,,61.0666922,-107.991707,tap water,,2.181,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Kirstein|10.1016/j.cotox.2021.09.003,,,35.000074,104.999927,tap water,,0.174,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Dalmau-Soler|10.1016/j.cotox.2021.09.003,,,35.000074,104.999927,tap water,,0.06,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Pittroff|10.1016/j.cotox.2021.09.003,,,35.000074,104.999927,tap water,,0.066,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Johnson|10.1016/j.cotox.2021.09.003,,,35.000074,104.999927,tap water,,0.00011,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Almaiman3|10.1016/j.cotox.2021.09.003,,,35.000074,104.999927,tap water,,0,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.cotox.2021.09.003,Weber|10.1016/j.cotox.2021.09.003,,,35.000074,104.999927,tap water,,0,particles/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jwpe.2020.101884,Lao Shann|10.1016/j.jwpe.2020.101884,,China,35.000074,104.999927,bottled water,,5,particles/bottle,,,,,,,,,,,,,,,,,,Present,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jwpe.2020.101884,VOSS|10.1016/j.jwpe.2020.101884,,China,35.000074,104.999927,bottled water,,17,particles/bottle,,,,,,,,,,,,,Present,,Present,,,Present,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jwpe.2020.101884,Master_kong|10.1016/j.jwpe.2020.101884,,China,35.000074,104.999927,bottled water,,18,particles/bottle,,,,,,,,,,,,,,,,,,Present,,,,Present,,,,,,,,,,,,,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jwpe.2020.101884,Kun_Lun_Shan|10.1016/j.jwpe.2020.101884,,China,35.000074,104.999927,bottled water,,22,particles/bottle,,,,,,,,,,,,,Present,,,,Present,Present,,,,Present,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jwpe.2020.101884,Wahaha|10.1016/j.jwpe.2020.101884,,China,35.000074,104.999927,bottled water,,14,particles/bottle,,,,,,,,,,,,,,,,,,Present,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jwpe.2020.101884,C'estbon|10.1016/j.jwpe.2020.101884,,China,35.000074,104.999927,bottled water,,5,particles/bottle,,,,,,,,,,,,,,,Present,,,Present,,,,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jwpe.2020.101884,Run_Tian_Cui|10.1016/j.jwpe.2020.101884,,China,35.000074,104.999927,bottled water,,7,particles/bottle,,,,,,,,,,,,,Present,,,,Present,Present,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jwpe.2020.101884,Ever_Grande|10.1016/j.jwpe.2020.101884,,China,35.000074,104.999927,bottled water,,4,particles/bottle,,,,,,,,,,,,,,Present,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jwpe.2020.101884,Ocean_AQUA|10.1016/j.jwpe.2020.101884,,China,35.000074,104.999927,bottled water,,2,particles/bottle,,,,,,,,,,,,,,,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jwpe.2020.101884,Ganten_Mineral_Water|10.1016/j.jwpe.2020.101884,,China,35.000074,104.999927,bottled water,,6,particles/bottle,,,,,,,,,,,,,Present,,,,,Present,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jwpe.2020.101884,Nong_Fu|10.1016/j.jwpe.2020.101884,,China,35.000074,104.999927,bottled water,,9,particles/bottle,,,,,,,,,,,,,,,,,,Present,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jwpe.2020.101884,Tibet_Ge_Sang|10.1016/j.jwpe.2020.101884,,China,35.000074,104.999927,bottled water,,5,particles/bottle,,,,,,,,,,,,,,,,,,Present,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jwpe.2020.101884,ALKAO.UA|10.1016/j.jwpe.2020.101884,,China,35.000074,104.999927,bottled water,,12,particles/bottle,,,,,,,,,,,,,Present,,,,,Present,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jwpe.2020.101884,Ban_Ma|10.1016/j.jwpe.2020.101884,,China,35.000074,104.999927,bottled water,,14,particles/bottle,,,,,,,,,,,,,Present,,Present,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jwpe.2020.101884,Shi_Lin|10.1016/j.jwpe.2020.101884,,China,35.000074,104.999927,bottled water,,7,particles/bottle,,,,,,,,,,,,,,,Present,,,Present,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jwpe.2020.101884,LAVA|10.1016/j.jwpe.2020.101884,,China,35.000074,104.999927,bottled water,,7,particles/bottle,,,,,,,,,,,,,,,,,Present,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jwpe.2020.101884,Watsons|10.1016/j.jwpe.2020.101884,,China,35.000074,104.999927,bottled water,,16,particles/bottle,,,,,,,,,,,,,,,Present,,,Present,,,,Present,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jwpe.2020.101884,Hui_Shan_Gu|10.1016/j.jwpe.2020.101884,,China,35.000074,104.999927,bottled water,,3,particles/bottle,,,,,,,,,,,,,,,,,Present,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jwpe.2020.101884,Nong_Shi|10.1016/j.jwpe.2020.101884,,China,35.000074,104.999927,bottled water,,3,particles/bottle,,,,,,,,,,,,,,,,,,Present,,,,,,,,,,,,,,,,,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jwpe.2020.101884,Jin_Mai_lang|10.1016/j.jwpe.2020.101884,,China,35.000074,104.999927,bottled water,,5,particles/bottle,,,,,,,,,,,,,,,,,,Present,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jwpe.2020.101884,Ganten_Purified_Water|10.1016/j.jwpe.2020.101884,,China,35.000074,104.999927,bottled water,,2,particles/bottle,,,,,,,,,,,,,,,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.jwpe.2020.101884,Nestle_Pure_Life|10.1016/j.jwpe.2020.101884,,China,35.000074,104.999927,bottled water,,22,particles/bottle,,,,,,,,,,,,,Present,,Present,,Present,Present,,,,Present,,,Present,,,,,,,,,,,,,Present,,,,,,,,,,,,,,,,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
