"MicroplasticConcentration","Morphology","Color","Width","Polymer","AnalysisOrganization","Latitude","Longitude","TreatmentLevel","MicroplasticConcentration2000","MicroplasticConcentration2001","MicroplasticConcentration2002","MicroplasticConcentration2003","MicroplasticConcentration2004","MicroplasticConcentration2005","MicroplasticConcentration2006","MicroplasticConcentration2007","MicroplasticConcentration2008","MicroplasticConcentration2009","MicroplasticConcentration2010","MicroplasticConcentration2011","MicroplasticConcentration2012","MicroplasticConcentration2013","MicroplasticConcentration2014","MicroplasticConcentration2015","MicroplasticConcentration2016","MicroplasticConcentration2017","MicroplasticConcentration2018","MicroplasticConcentration2019","MicroplasticConcentration2020","MicroplasticConcentration2021","MicroplasticConcentration2022","MicroplasticConcentration2023","MicroplasticConcentration2024"
1.816745656,"Fiber","Green",4.83,"Polyacrylamides","Lorem ipsum dolor sit amet",37.662,-120.6807,"Primary",2.269133942,2.487292849,2.365559837,2.595529808,2.641170717,2.229173263,2.616482476,2.343433961,2.134667168,1.35685144,1.878953919,2.259175199,1.370741651,1.577879246,3.308454379,0.60742958,0.175661303,1.839342341,1.546356883,2.453783813,2.176307622,1.933518526,1.204757339,1.711879148,1.816745656
1.816745656,"Fragment","White",1,"Polyethersulfones (polysulfone)","in voluptate velit esse cillum dolore",41.5411,-122.3737,"Secondary",1.499985451,1.311077483,0.770994868,2.284068341,1.00449055,2.803288038,1.961428812,0.847070018,2.445316022,1.261955757,3.123819079,1.509367379,2.645626413,1.025411033,0.415299088,2.573006039,0.902876954,1.805070021,1.807128977,0.781511733,2.193070861,2.621481912,3.76965466,2.426752758,1.816745656
1.816745656,"Foam","Grey",1.98,"Polyethersulfones (polysulfone)","ut labore et dolore magna aliqua",39.4497,-120.6536,"Secondary",1.333595767,1.836177118,2.194735676,3.116191851,2.666690387,1.98502986,3.766521274,0.573381604,1.24345604,2.651748955,1.860759299,2.061353356,1.17714304,0.346746712,2.73547711,-0.057794508,1.958880276,3.698429402,2.676127554,1.928423557,1.575864099,1.881118838,2.084439877,2.423344669,1.816745656
1.816745656,"Fiber","Green",2.82,"Polydienes (butadienes, isoprenes)","ut enim ad minim veniam",39.2697,-120.9541,"Secondary",1.528288797,3.813576196,0.729919481,3.769983282,1.309566966,1.48797142,1.860165518,1.609270556,2.279741997,2.201220875,2.888865889,2.230521586,1.688943219,1.793820944,1.456776422,1.779196961,2.554515327,1.472689227,2.083128425,3.533376694,3.498398856,3.15966402,1.685553156,0.895987586,1.816745656
1.816745656,"Film","Black",0.39,"Polysuccinates","Excepteur sint occaecat cupidatat non proident",39.421,-120.5422,"Tertiary",1.916331065,2.701446395,2.681612816,1.321537369,2.822619228,0.893841653,1.950137378,0.27871075,2.860392484,1.400457156,0.344231144,1.548599024,1.343428338,0.36688187,3.642391995,1.813634191,0.101792786,2.901381619,2.269367355,2.192990817,2.633781916,0.249436269,1.563716815,2.26974527,1.816745656
1.816745656,"Film","Pink",0.34,"Polyolefins (polyalkenes)","Excepteur sint occaecat cupidatat non proident",39.5225,-120.5827,"Tertiary",3.263370076,2.521521052,1.35336369,2.184434502,2.722390996,1.847677814,1.520530862,1.043002787,1.42538211,2.86580587,1.787571848,1.479590049,1.373414562,1.730885381,2.733897711,2.088578918,3.309155784,2.342045588,2.096170004,0.678877329,2.227125296,0.448499223,3.841703319,0.498602353,1.816745656
1.816745656,"Fragment","Brown",1.22,"Polyphenylenes (polyaromatics)","consectetur adipiscing elit",39.0102,-121.0585,"Filtered",1.756383296,0.84547532,1.624587956,3.227778349,1.791021101,1.82184825,-0.028619197,3.577158593,2.340506846,2.152360832,1.900629767,3.051522313,1.781244773,2.859362705,0.249750995,2.187034424,3.046751283,0.697909327,2.590345641,1.490916512,1.858727444,1.328664837,1.876403276,3.071754817,1.816745656
1.816745656,"Fiber Bundle","Orange",0.45,"Polyacrylonitriles (nitriles)","Duis aute irure dolor in reprehenderit",39.4455,-120.6017,"Primary",2.800923801,1.133185525,1.2284953,2.013292781,2.789434456,1.835868532,0.072329737,1.877586476,0.344948771,2.020043177,0.892932267,-0.129504534,1.996048748,1.420186835,2.784899774,2.252338507,2.570658461,0.99177164,3.197723713,3.069970245,1.7738955,1.038658122,0.730097751,0.272029132,1.816745656
1.816745656,"Fiber Bundle","Blue",3.33,"Polyphenylethers (polyphenyleneoxide)","Excepteur sint occaecat cupidatat non proident",39.4646,-120.5625,"Filtered",2.398918622,3.875792427,1.074282187,1.251472928,1.596193767,1.483406553,1.713979092,2.600976219,1.493322133,1.773820373,3.245788761,2.036086108,2.173791603,-0.121479736,0.401460932,1.036521539,2.117375969,1.897563995,1.798447006,1.425966497,2.610696679,0.232695592,1.144421144,2.679054082,1.816745656
1.816745656,"Fiber","Other",1.44,"Polyphenylenes (polyaromatics)","ut labore et dolore magna aliqua",39.2737,-120.9317,"Primary",1.733985127,0.858898391,3.355938905,0.944409632,2.73858007,1.307578721,1.917846036,0.386685151,1.827925361,0.362856806,1.285553318,3.336211585,1.239170416,1.622149075,3.600712899,1.888109904,1.527477411,3.750197221,2.315867217,2.941115231,0.613281939,0.932300675,1.700669286,2.620936457,1.816745656
1.816745656,"Film","Transparent",3.96,"Polyphenylethers (polyphenyleneoxide)","Duis aute irure dolor in reprehenderit",39.5095,-120.5539,"Tertiary",0.466222491,2.027079228,2.721428617,3.086448047,-0.22473914,2.66262402,1.21891329,-0.108352506,2.291242347,4.300911301,2.293832955,1.321720286,0.553492093,1.562475379,0.222742323,1.933123171,1.870732638,1.369623059,2.099572375,1.469811197,1.73435298,0.040202878,2.680775364,0.802893434,1.816745656
1.816745656,"Rubbery Fragment","Green",2.04,"Polyphenylenes (polyaromatics)","consectetur adipiscing elit",39.1367,-120.9544,"Secondary",1.370003979,2.632787854,2.438631801,4.157502849,0.896333345,1.707338923,2.385455054,2.692630025,1.002970459,1.244888189,2.736222182,1.148153329,3.461300047,1.11621967,0.780603699,3.142045292,1.35967256,2.173160226,1.417822537,2.293121445,2.241007993,2.247012335,1.637250225,2.305197471,1.816745656
1.816745656,"Fiber","Pink",0.52,"Polysuccinates","quis nostrud exercitation ullamco laboris",39.429,-120.5683,"Filtered",1.39791539,2.745504914,1.901255883,0.89998854,1.967300877,3.227665462,3.051952022,1.923040077,1.605529478,1.692358567,3.514933618,2.466699866,2.411670978,3.486359054,1.975878331,1.403495983,1.695772142,0.229890797,1.742673065,1.927750863,1.646119457,1.695066341,2.346628269,2.749742939,1.816745656
1.816745656,"Foam","Brown",4.08,"Polyvinylesters","quis nostrud exercitation ullamco laboris",39.214,-120.8445,"Secondary",1.877615426,2.808348994,2.493228191,1.934232478,1.379345323,1.136125765,3.365761592,3.284027568,1.940740387,1.236270178,2.281162201,2.804652248,2.708464708,1.236135377,1.217753525,1.377521272,2.956208901,1.834510338,0.770448953,1.505667179,1.613926648,2.307312476,-0.705175448,2.807094585,1.816745656
1.816745656,"Fiber Bundle","Red",0.34,"Polystyrenes (polyphenylethylenes, -methylstyrene)","Lorem ipsum dolor sit amet",39.224,-120.8355,"Tertiary",2.996903165,1.689778758,2.426572593,0.434809273,-0.547671894,0.188379822,-0.111399598,2.767655617,2.643032004,2.461242107,1.459764028,1.188283025,1.007922974,3.27194742,2.171585262,0.781254274,1.391462847,1.514865382,3.933307861,1.159385575,0.541877085,1.457369953,2.393544402,1.186456501,1.816745656
1.816745656,"Pellet","Pink",3.08,"Polyvinylesters","eu fugiat nulla pariatur",39.2239,-120.9903,"Filtered",3.883798217,1.102144228,3.267846915,1.897728641,1.089420772,1.692598242,2.558894909,-0.149312437,2.545896559,2.289832135,-0.410062432,2.790716604,0.795840084,1.408954662,0.698100739,4.71536996,1.22106717,1.187148797,1.816027609,1.276220589,2.765157084,2.437898308,3.190654673,1.335676675,1.816745656
1.816745656,"Fiber Bundle","Transparent",1.12,"Polyphenylenes (polyaromatics)","Lorem ipsum dolor sit amet",37.8633,-120.6303,"Disinfected",3.217878655,1.561035518,2.594796584,1.561104628,3.277170697,2.650092802,2.681091132,2.909980707,1.688405647,1.500013766,1.900566977,0.91079934,2.022661635,1.904948213,0.52376049,2.749992156,2.445558902,0.186469956,0.999604605,1.495734367,-1.331882902,1.022647434,2.282034485,1.358057252,1.816745656
1.816745656,"Fiber","Blue",3.66,"Polyhaloolefins (vinylhalides)","sed do eiusmod tempor incididunt",37.8181,-120.7654,"Tertiary",1.716556772,1.029691163,1.651315193,1.824727849,0.755747005,1.698397699,2.454431959,0.926004847,2.096219776,1.569865248,1.502030092,1.303837032,0.980216541,1.684165834,2.411351883,3.327028618,0.568007583,1.659782055,2.450621524,1.108186805,1.751410381,2.056336777,0.162258239,1.509405063,1.816745656
1.816745656,"Sphere","Brown",1.19,"Polyethers (polyglycols, oxyalkylenes, glycidyl ethers & cyclic ethers)","sed do eiusmod tempor incididunt",38.2044,-120.0763,"Filtered",0.266468044,2.395626645,1.64354036,4.421336974,1.984612705,0.425168781,2.842958035,1.757367063,2.093127151,0.253308031,2.600958217,2.448195218,2.454398984,1.339161538,1.439935178,1.21254427,1.844703847,0.793808726,0.940075852,2.51864912,3.02122033,1.573035919,0.595272783,1.933896076,1.816745656
1.816745656,"Fragment","Black",1.15,"Polydienes (butadienes, isoprenes)","quis nostrud exercitation ullamco laboris",38.3313,-119.9618,"Secondary",1.48821504,2.836256968,1.417386458,0.586116507,1.394317188,1.315021394,1.703831212,2.068165789,1.136266321,3.0460084,3.184306651,2.447704448,2.385074599,1.062404477,1.531275314,1.105291831,2.574446264,1.170506257,2.258252937,1.792514518,1.445633263,0.954333687,2.232394042,1.605711887,1.816745656
1.816745656,"Fragment","Transparent",1.3,"Polyhydroxy(meth)acrylates","in voluptate velit esse cillum dolore",37.8777,-120.6068,"Primary",1.915179281,3.73563814,1.510583303,2.221481858,1.85185536,1.800623084,1.578279379,1.225779929,3.963095476,1.293282065,0.386211598,2.273985523,2.826961216,1.118999686,2.588913996,1.146572815,2.419702071,1.839514273,2.433612426,2.968931983,1.207107227,0.904956288,1.482549024,0.489262875,1.816745656
1.816745656,"Film","Green",0.85,"Polyphenylethers (polyphenyleneoxide)","sed do eiusmod tempor incididunt",38.1965,-120.0903,"Tertiary",2.590306394,2.16252792,1.624075449,3.472524737,1.67706242,3.000572485,2.746013971,1.150355474,2.02237735,1.531705429,1.960752667,0.967172728,1.764187047,1.116103326,0.822121857,2.995147549,1.950073036,1.676598729,2.070125106,1.982665223,1.769763485,1.187745881,1.027329337,1.152368231,1.816745656
1.816745656,"Film","Green",1.1,"Polyterephthalates","ut labore et dolore magna aliqua",39.5071,-121.4214,"Tertiary",2.695277196,1.054091874,2.927838557,1.289695708,1.714088464,2.838889756,1.231103028,1.845989547,2.265111485,2.387746107,0.965206376,2.688481968,1.488736051,2.090702846,1.60409711,2.579361065,2.022039774,0.838475453,1.39825726,0.785435916,1.922979664,2.141685361,0.602489206,2.714582668,1.816745656
1.816745656,"Sphere","Pink",2.43,"Poly(ether)ketones (polyketones)","sed do eiusmod tempor incididunt",39.5758,-121.1374,"Filtered",2.446757161,2.750611554,-0.244323824,1.103612724,1.726063512,2.560027843,2.633015766,2.07650915,0.646225895,1.327973164,2.819244854,2.161451981,0.615657912,1.515384654,0.693289099,3.174457701,2.041925486,3.31679029,0.308226573,2.02759798,0.221245098,1.035049199,2.000378599,1.557040784,1.816745656
1.816745656,"Fiber","Yellow",0.45,"Polyethers (polyglycols, oxyalkylenes, glycidyl ethers & cyclic ethers)","in voluptate velit esse cillum dolore",39.7248,-121.0197,"Tertiary",0.589159048,2.643674695,1.208567376,1.87864716,-0.109115386,2.256558826,1.11938473,0.408741531,1.624480479,1.393008449,1.840372591,3.326546112,1.938530539,1.638377938,3.123318118,2.552910014,2.089116473,2.291668566,1.575737528,1.586495974,1.761404211,2.69377453,0.247830619,1.573383455,1.816745656
1.816745656,"Film","White",1.54,"Polysiloxanes","quis nostrud exercitation ullamco laboris",39.6489,-121.1183,"Filtered",2.594442201,1.622677722,1.716798169,2.997218209,1.835994356,1.108742108,1.310994898,3.418420108,1.676045563,0.158076957,2.272114804,1.31654739,3.785275973,1.823343283,2.255405319,2.07527571,2.314476501,0.535068037,2.884602176,2.373418424,4.817367235,2.74558962,1.842510475,1.366355894,1.816745656
1.816745656,"Pellet","Pink",0.74,"Poly(ether)ketones (polyketones)","sed do eiusmod tempor incididunt",39.6155,-121.0519,"Tertiary",1.436605145,0.443933194,0.689217825,1.528996607,1.950145508,2.56006008,1.2107385,3.038662143,2.556322071,1.548572322,1.533657114,3.534201642,1.694947839,1.786958674,1.880288729,2.521984625,1.25599548,1.336466386,2.992680436,3.140848286,2.571732578,1.33327524,2.755114848,2.660298156,1.816745656
1.816745656,"Film","Green",2.46,"Polyethersulfones (polysulfone)","consectetur adipiscing elit",39.5834,-121.1172,"Secondary",1.991637849,2.515538194,3.281763834,0.919201567,2.203816214,2.923837076,2.62404872,1.540110126,2.274062256,0.619370198,3.116061477,1.945429355,1.355923191,0.790765262,2.579075743,1.387027175,-0.36739012,1.271163595,2.667725339,1.054075745,1.364735128,1.853739257,2.430208706,2.388993128,1.816745656
1.816745656,"Sphere","Other",0.5,"Polyolefins (polyalkenes)","ut enim ad minim veniam",39.552,-121.21,"Secondary",1.902087699,2.844108113,1.626519071,1.898512325,3.056787406,2.498468279,1.781999007,0.323774469,1.652381394,2.550525518,0.593741446,3.727235327,0.524369675,1.717472925,3.006583144,4.594872797,0.636091361,1.513960696,2.533864921,1.287517695,2.84298985,1.860812767,3.096735302,2.383375315,1.816745656
1.816745656,"Sphere","Blue",0.6,"Polycarbonates","Excepteur sint occaecat cupidatat non proident",39.5495,-121.3037,"Filtered",2.217956506,1.571888029,0.837802065,0.033067835,1.868330675,2.886447251,2.316192168,2.750910274,2.266164249,1.740660061,2.827221037,1.040945331,1.685712308,1.204930936,1.38502039,2.584798148,1.873004013,1.545280965,1.943162423,1.035772748,2.311234005,2.276323812,1.748557627,-0.709636748,1.816745656
1.816745656,"Fragment","Black",1.8,"Polyesters","ut enim ad minim veniam",39.5062,-121.459,"Tertiary",1.85753555,2.314495955,1.039056244,0.517537192,2.07736279,2.107139798,3.95790699,3.63801018,2.175174228,1.87875654,3.702740753,1.234634435,0.314104489,1.736268497,1.507125856,0.691604415,1.63406284,2.162299256,3.194877181,2.712810091,1.81351041,1.838736667,1.142542617,2.37497746,1.816745656
1.816745656,"Rubbery Fragment","Orange",0.61,"Polyacrylonitriles (nitriles)","quis nostrud exercitation ullamco laboris",37.8646,-120.875,"Filtered",0.346014433,1.589054024,2.614765638,2.805982572,0.560233708,2.745320433,0.947502888,0.837265335,2.767416965,3.324062363,2.524257115,1.967119397,2.479685957,1.110507082,2.017524436,2.625388367,3.418034211,1.411005597,1.01108477,2.344697951,1.125171607,1.481182894,1.63697513,2.274316046,1.816745656
1.816745656,"Fiber","White",0.68,"Polyolefins (polyalkenes)","in voluptate velit esse cillum dolore",39.7636,-121.5281,"Tertiary",2.493373032,2.444975846,3.504995998,2.245333701,1.924440062,3.08923882,3.021012977,1.980546211,2.84950904,-0.525229501,1.674187066,1.454235558,1.940445825,1.524162599,2.612330152,1.469596397,0.793727641,1.146064724,2.718216953,3.72305412,0.821550754,0.916078722,2.154507539,0.90558658,1.816745656
1.816745656,"Fiber Bundle","Other",1.43,"Polyterephthalates","Excepteur sint occaecat cupidatat non proident",37.6722,-120.4449,"Tertiary",2.180314575,1.730724015,1.724491072,-0.106438159,0.446079707,0.970570567,2.39267078,0.534454902,2.286837682,1.591031926,1.496632262,1.353761946,4.392869333,1.666225879,2.093842799,2.557632975,1.280691453,2.340904731,0.64167749,2.761703876,2.35367268,2.318711553,2.918198711,2.031764056,1.816745656
1.816745656,"Fragment","Pink",1.33,"Polyvinylesters","sed do eiusmod tempor incididunt",37.6117,-120.5945,"Primary",1.598199925,1.527611148,1.931098496,2.387183167,3.620654593,3.192466326,1.849264555,1.388957181,0.807255703,1.66043501,1.689374205,3.154991668,2.101135303,4.043270255,1.974968787,1.21557501,0.545339133,0.791827826,3.941839663,2.431621138,2.2982385,3.037036774,2.209183717,1.178810296,1.816745656
1.816745656,"Fiber Bundle","Transparent",1.1,"Poly(ether)ketones (polyketones)","sed do eiusmod tempor incididunt",37.6405,-120.4785,"Secondary",1.941027652,1.935200046,0.988211045,-0.223274919,1.516582395,2.518716755,0.78036323,2.396890392,1.559111079,2.535042316,1.906582088,1.030329375,2.558683733,0.232590829,1.666784441,2.854993072,1.921565226,0.752468634,1.291347404,1.987291533,2.021010494,1.760606987,1.036033942,4.095671074,1.816745656
1.816745656,"Fiber","Green",0.56,"Polyurethanes (isocyanates)","eu fugiat nulla pariatur",37.6997,-120.4245,"Secondary",1.955225163,1.582341357,3.011593662,1.436237574,2.150063896,2.465571188,4.377219742,0.540655698,1.508184326,0.965110343,2.172725874,3.398437222,4.134092034,1.962181385,1.321879112,1.243058306,1.429246658,1.744166359,1.170157405,3.264624871,1.403689018,2.907875008,2.272412588,2.119786149,1.816745656
1.816745656,"Foam","Other",0.32,"Polyacrylamides","ut labore et dolore magna aliqua",33.2413,-116.763,"Secondary",2.032921197,1.307565608,2.481011245,2.103015978,2.229719808,1.9011914,0.353964742,0.855917191,3.203334947,1.455120256,3.247596572,1.898456566,1.098786857,1.770656715,1.306829337,2.922000576,2.061855412,1.618398248,2.442387673,3.081551535,1.491049467,2.028199164,1.344410673,1.338954305,1.816745656
1.816745656,"Rubbery Fragment","Grey",0.83,"Poly(ether)ketones (polyketones)","eu fugiat nulla pariatur",38.3266,-119.2111,"Disinfected",3.301188156,1.553282336,-0.245122243,0.559502778,0.667570173,0.982425018,1.152430142,1.520194781,1.646525973,1.285631708,2.200938144,1.781520627,1.399825863,1.306980495,1.264037526,1.25094445,3.413730161,1.529647417,3.246045078,1.77143226,1.420366348,-0.391292185,0.442726592,2.949247097,1.816745656
1.816745656,"Film","Green",0.63,"Polyvinylesters","ut enim ad minim veniam",38.6499,-119.5014,"Filtered",1.63982671,1.828212556,1.259137461,2.967692668,2.252538054,0.718845834,2.841227524,1.350829349,1.254082712,2.113505853,2.100204632,0.757409449,0.812901643,1.179099694,1.115205857,3.044678811,1.528343787,1.65104569,0.715755121,-0.110122813,2.93305645,2.74467927,0.837756788,1.779907522,1.816745656
1.816745656,"Foam","Yellow",1.97,"Polymethacrylates","eu fugiat nulla pariatur",38.1562,-121.297,"Disinfected",1.985619709,2.020840527,1.626367938,2.920357585,0.87712152,2.105880078,0.447493375,1.851512236,3.600639068,1.812949174,2.225554601,1.916912117,1.147458694,1.838025593,1.655344542,2.041726901,1.754226373,1.944112025,2.614884282,0.599782069,1.775238445,0.870198028,2.86406837,1.56379123,1.816745656
1.816745656,"Fragment","Green",0.82,"Polyhydroxy(meth)acrylates","quis nostrud exercitation ullamco laboris",37.2352,-121.7608,"Primary",2.879158963,3.204339202,0.845624706,1.232676231,2.245056875,1.70656601,2.228706352,1.731128141,3.2373326,2.247287951,2.947801354,1.113132332,1.768599773,2.177845556,-0.30507557,1.677421925,1.832482218,3.554788387,2.647375986,0.862257521,2.072963797,0.760137421,2.001258031,1.472226024,1.816745656
1.816745656,"Fragment","White",1.39,"Polyacrylonitriles (nitriles)","Duis aute irure dolor in reprehenderit",37.1193,-121.5497,"Primary",2.777146723,0.622456476,1.591435709,2.836852664,1.28274391,2.78683742,0.436146179,0.081524297,1.733848814,1.345487735,2.853761668,3.985870493,0.994447067,1.627991421,2.109100161,1.26399747,3.616543454,2.063081643,1.589880326,1.661967024,2.586303247,1.645315267,1.198799062,1.317201046,1.816745656
1.816745656,"Fragment","Brown",1.01,"Polydienes (butadienes, isoprenes)","ut enim ad minim veniam",37.1836,-121.7913,"Secondary",2.858506231,1.657183837,0.823042796,2.011063528,1.228137192,1.820916108,2.240273938,0.6923535,2.291683395,1.572466839,1.32793303,1.330899192,1.762914962,0.605958537,0.957440265,0.887006673,1.236845206,1.415643896,1.971882645,2.656631444,0.943862267,1.777504813,2.062728647,1.384762883,1.816745656
